,version,version_season,season_name,season,episode,castaway,castaway_id,confessional_count,confessional_time
320,AU,AU01,Survivor Australia: 2016,1.0,20.0,Flick,AU0021,2.0,
321,AU,AU01,Survivor Australia: 2016,1.0,20.0,El,AU0022,2.0,
322,AU,AU01,Survivor Australia: 2016,1.0,20.0,Lee,AU0023,3.0,
323,AU,AU01,Survivor Australia: 2016,1.0,20.0,Kristie,AU0024,5.0,
324,AU,AU01,Survivor Australia: 2016,1.0,21.0,Brooke,AU0018,8.0,
325,AU,AU01,Survivor Australia: 2016,1.0,21.0,Sam,AU0019,7.0,
326,AU,AU01,Survivor Australia: 2016,1.0,21.0,Matt,AU0020,2.0,
327,AU,AU01,Survivor Australia: 2016,1.0,21.0,Flick,AU0021,8.0,
328,AU,AU01,Survivor Australia: 2016,1.0,21.0,El,AU0022,3.0,
329,AU,AU01,Survivor Australia: 2016,1.0,21.0,Lee,AU0023,9.0,
330,AU,AU01,Survivor Australia: 2016,1.0,21.0,Kristie,AU0024,3.0,
331,AU,AU01,Survivor Australia: 2016,1.0,22.0,Sam,AU0019,3.0,
332,AU,AU01,Survivor Australia: 2016,1.0,22.0,Matt,AU0020,10.0,
333,AU,AU01,Survivor Australia: 2016,1.0,22.0,Flick,AU0021,6.0,
334,AU,AU01,Survivor Australia: 2016,1.0,22.0,El,AU0022,1.0,
335,AU,AU01,Survivor Australia: 2016,1.0,22.0,Lee,AU0023,3.0,
336,AU,AU01,Survivor Australia: 2016,1.0,22.0,Kristie,AU0024,8.0,
337,AU,AU01,Survivor Australia: 2016,1.0,23.0,Sam,AU0019,9.0,
338,AU,AU01,Survivor Australia: 2016,1.0,23.0,Matt,AU0020,5.0,
339,AU,AU01,Survivor Australia: 2016,1.0,23.0,Flick,AU0021,6.0,
340,AU,AU01,Survivor Australia: 2016,1.0,23.0,El,AU0022,4.0,
341,AU,AU01,Survivor Australia: 2016,1.0,23.0,Lee,AU0023,5.0,
342,AU,AU01,Survivor Australia: 2016,1.0,23.0,Kristie,AU0024,6.0,
343,AU,AU01,Survivor Australia: 2016,1.0,24.0,Matt,AU0020,11.0,
344,AU,AU01,Survivor Australia: 2016,1.0,24.0,Flick,AU0021,2.0,
345,AU,AU01,Survivor Australia: 2016,1.0,24.0,El,AU0022,1.0,
346,AU,AU01,Survivor Australia: 2016,1.0,24.0,Lee,AU0023,1.0,
347,AU,AU01,Survivor Australia: 2016,1.0,24.0,Kristie,AU0024,4.0,
348,AU,AU01,Survivor Australia: 2016,1.0,25.0,Flick,AU0021,15.0,
349,AU,AU01,Survivor Australia: 2016,1.0,25.0,El,AU0022,4.0,
350,AU,AU01,Survivor Australia: 2016,1.0,25.0,Lee,AU0023,7.0,
351,AU,AU01,Survivor Australia: 2016,1.0,25.0,Kristie,AU0024,11.0,
352,AU,AU02,Survivor Australia: 2017,2.0,1.0,Joan,AU0025,12.0,
353,AU,AU02,Survivor Australia: 2017,2.0,1.0,Adam,AU0026,1.0,
354,AU,AU02,Survivor Australia: 2017,2.0,1.0,Kate,AU0027,0.0,
355,AU,AU02,Survivor Australia: 2017,2.0,1.0,Tarzan,AU0028,6.0,
356,AU,AU02,Survivor Australia: 2017,2.0,1.0,Aimee,AU0029,1.0,
357,AU,AU02,Survivor Australia: 2017,2.0,1.0,Sam,AU0030,4.0,
358,AU,AU02,Survivor Australia: 2017,2.0,1.0,Mark,AU0031,3.0,
359,AU,AU02,Survivor Australia: 2017,2.0,1.0,Jacqui,AU0032,2.0,
360,AU,AU02,Survivor Australia: 2017,2.0,1.0,Kent,AU0033,5.0,
361,AU,AU02,Survivor Australia: 2017,2.0,1.0,AK,AU0034,5.0,
362,AU,AU02,Survivor Australia: 2017,2.0,1.0,Ben,AU0035,0.0,
363,AU,AU02,Survivor Australia: 2017,2.0,1.0,Odette,AU0036,0.0,
364,AU,AU02,Survivor Australia: 2017,2.0,1.0,Jarrad,AU0037,1.0,
365,AU,AU02,Survivor Australia: 2017,2.0,1.0,Anneliese,AU0038,1.0,
366,AU,AU02,Survivor Australia: 2017,2.0,1.0,Henry,AU0039,1.0,
367,AU,AU02,Survivor Australia: 2017,2.0,1.0,Tessa,AU0040,0.0,
368,AU,AU02,Survivor Australia: 2017,2.0,1.0,Sarah,AU0041,4.0,
369,AU,AU02,Survivor Australia: 2017,2.0,1.0,Luke,AU0042,7.0,
370,AU,AU02,Survivor Australia: 2017,2.0,1.0,Ziggy,AU0043,0.0,
371,AU,AU02,Survivor Australia: 2017,2.0,1.0,Locky,AU0044,3.0,
372,AU,AU02,Survivor Australia: 2017,2.0,1.0,Michelle,AU0045,0.0,
373,AU,AU02,Survivor Australia: 2017,2.0,1.0,Peter,AU0046,0.0,
374,AU,AU02,Survivor Australia: 2017,2.0,1.0,Tara,AU0047,3.0,
375,AU,AU02,Survivor Australia: 2017,2.0,1.0,Jericho,AU0048,1.0,
376,AU,AU02,Survivor Australia: 2017,2.0,2.0,Adam,AU0026,10.0,
377,AU,AU02,Survivor Australia: 2017,2.0,2.0,Kate,AU0027,0.0,
378,AU,AU02,Survivor Australia: 2017,2.0,2.0,Tarzan,AU0028,1.0,
379,AU,AU02,Survivor Australia: 2017,2.0,2.0,Aimee,AU0029,1.0,
380,AU,AU02,Survivor Australia: 2017,2.0,2.0,Sam,AU0030,4.0,
381,AU,AU02,Survivor Australia: 2017,2.0,2.0,Mark,AU0031,1.0,
382,AU,AU02,Survivor Australia: 2017,2.0,2.0,Jacqui,AU0032,2.0,
383,AU,AU02,Survivor Australia: 2017,2.0,2.0,Kent,AU0033,1.0,
384,AU,AU02,Survivor Australia: 2017,2.0,2.0,AK,AU0034,10.0,
385,AU,AU02,Survivor Australia: 2017,2.0,2.0,Ben,AU0035,0.0,
386,AU,AU02,Survivor Australia: 2017,2.0,2.0,Odette,AU0036,0.0,
387,AU,AU02,Survivor Australia: 2017,2.0,2.0,Jarrad,AU0037,1.0,
388,AU,AU02,Survivor Australia: 2017,2.0,2.0,Anneliese,AU0038,3.0,
389,AU,AU02,Survivor Australia: 2017,2.0,2.0,Henry,AU0039,2.0,
390,AU,AU02,Survivor Australia: 2017,2.0,2.0,Tessa,AU0040,0.0,
391,AU,AU02,Survivor Australia: 2017,2.0,2.0,Sarah,AU0041,0.0,
392,AU,AU02,Survivor Australia: 2017,2.0,2.0,Luke,AU0042,6.0,
393,AU,AU02,Survivor Australia: 2017,2.0,2.0,Ziggy,AU0043,1.0,
394,AU,AU02,Survivor Australia: 2017,2.0,2.0,Locky,AU0044,6.0,
395,AU,AU02,Survivor Australia: 2017,2.0,2.0,Michelle,AU0045,1.0,
396,AU,AU02,Survivor Australia: 2017,2.0,2.0,Peter,AU0046,2.0,
397,AU,AU02,Survivor Australia: 2017,2.0,2.0,Tara,AU0047,2.0,
398,AU,AU02,Survivor Australia: 2017,2.0,2.0,Jericho,AU0048,2.0,
399,AU,AU02,Survivor Australia: 2017,2.0,3.0,Kate,AU0027,4.0,
400,AU,AU02,Survivor Australia: 2017,2.0,3.0,Tarzan,AU0028,4.0,
401,AU,AU02,Survivor Australia: 2017,2.0,3.0,Aimee,AU0029,0.0,
402,AU,AU02,Survivor Australia: 2017,2.0,3.0,Sam,AU0030,5.0,
403,AU,AU02,Survivor Australia: 2017,2.0,3.0,Mark,AU0031,2.0,
404,AU,AU02,Survivor Australia: 2017,2.0,3.0,Jacqui,AU0032,3.0,
405,AU,AU02,Survivor Australia: 2017,2.0,3.0,Kent,AU0033,1.0,
406,AU,AU02,Survivor Australia: 2017,2.0,3.0,AK,AU0034,10.0,
407,AU,AU02,Survivor Australia: 2017,2.0,3.0,Ben,AU0035,0.0,
408,AU,AU02,Survivor Australia: 2017,2.0,3.0,Odette,AU0036,1.0,
409,AU,AU02,Survivor Australia: 2017,2.0,3.0,Jarrad,AU0037,4.0,
410,AU,AU02,Survivor Australia: 2017,2.0,3.0,Anneliese,AU0038,0.0,
411,AU,AU02,Survivor Australia: 2017,2.0,3.0,Henry,AU0039,5.0,
412,AU,AU02,Survivor Australia: 2017,2.0,3.0,Tessa,AU0040,10.0,
413,AU,AU02,Survivor Australia: 2017,2.0,3.0,Sarah,AU0041,0.0,
414,AU,AU02,Survivor Australia: 2017,2.0,3.0,Luke,AU0042,2.0,
415,AU,AU02,Survivor Australia: 2017,2.0,3.0,Ziggy,AU0043,0.0,
416,AU,AU02,Survivor Australia: 2017,2.0,3.0,Locky,AU0044,5.0,
417,AU,AU02,Survivor Australia: 2017,2.0,3.0,Michelle,AU0045,1.0,
418,AU,AU02,Survivor Australia: 2017,2.0,3.0,Peter,AU0046,0.0,
419,AU,AU02,Survivor Australia: 2017,2.0,3.0,Tara,AU0047,2.0,
420,AU,AU02,Survivor Australia: 2017,2.0,3.0,Jericho,AU0048,0.0,
421,AU,AU02,Survivor Australia: 2017,2.0,4.0,Tarzan,AU0028,11.0,
422,AU,AU02,Survivor Australia: 2017,2.0,4.0,Aimee,AU0029,0.0,
423,AU,AU02,Survivor Australia: 2017,2.0,4.0,Sam,AU0030,1.0,
424,AU,AU02,Survivor Australia: 2017,2.0,4.0,Mark,AU0031,0.0,
425,AU,AU02,Survivor Australia: 2017,2.0,4.0,Jacqui,AU0032,0.0,
426,AU,AU02,Survivor Australia: 2017,2.0,4.0,Kent,AU0033,0.0,
427,AU,AU02,Survivor Australia: 2017,2.0,4.0,AK,AU0034,1.0,
428,AU,AU02,Survivor Australia: 2017,2.0,4.0,Ben,AU0035,0.0,
429,AU,AU02,Survivor Australia: 2017,2.0,4.0,Odette,AU0036,0.0,
430,AU,AU02,Survivor Australia: 2017,2.0,4.0,Jarrad,AU0037,0.0,
431,AU,AU02,Survivor Australia: 2017,2.0,4.0,Anneliese,AU0038,0.0,
432,AU,AU02,Survivor Australia: 2017,2.0,4.0,Henry,AU0039,0.0,
433,AU,AU02,Survivor Australia: 2017,2.0,4.0,Tessa,AU0040,10.0,
434,AU,AU02,Survivor Australia: 2017,2.0,4.0,Sarah,AU0041,0.0,
435,AU,AU02,Survivor Australia: 2017,2.0,4.0,Luke,AU0042,3.0,
436,AU,AU02,Survivor Australia: 2017,2.0,4.0,Ziggy,AU0043,0.0,
437,AU,AU02,Survivor Australia: 2017,2.0,4.0,Locky,AU0044,3.0,
438,AU,AU02,Survivor Australia: 2017,2.0,4.0,Michelle,AU0045,0.0,
439,AU,AU02,Survivor Australia: 2017,2.0,4.0,Peter,AU0046,0.0,
440,AU,AU02,Survivor Australia: 2017,2.0,4.0,Tara,AU0047,2.0,
441,AU,AU02,Survivor Australia: 2017,2.0,4.0,Jericho,AU0048,10.0,
442,AU,AU02,Survivor Australia: 2017,2.0,5.0,Aimee,AU0029,2.0,
443,AU,AU02,Survivor Australia: 2017,2.0,5.0,Sam,AU0030,0.0,
444,AU,AU02,Survivor Australia: 2017,2.0,5.0,Mark,AU0031,0.0,
445,AU,AU02,Survivor Australia: 2017,2.0,5.0,Jacqui,AU0032,0.0,
446,AU,AU02,Survivor Australia: 2017,2.0,5.0,Kent,AU0033,0.0,
447,AU,AU02,Survivor Australia: 2017,2.0,5.0,AK,AU0034,8.0,
448,AU,AU02,Survivor Australia: 2017,2.0,5.0,Ben,AU0035,0.0,
449,AU,AU02,Survivor Australia: 2017,2.0,5.0,Odette,AU0036,0.0,
450,AU,AU02,Survivor Australia: 2017,2.0,5.0,Jarrad,AU0037,0.0,
451,AU,AU02,Survivor Australia: 2017,2.0,5.0,Anneliese,AU0038,0.0,
452,AU,AU02,Survivor Australia: 2017,2.0,5.0,Henry,AU0039,0.0,
453,AU,AU02,Survivor Australia: 2017,2.0,5.0,Tessa,AU0040,5.0,
454,AU,AU02,Survivor Australia: 2017,2.0,5.0,Sarah,AU0041,1.0,
455,AU,AU02,Survivor Australia: 2017,2.0,5.0,Luke,AU0042,2.0,
456,AU,AU02,Survivor Australia: 2017,2.0,5.0,Ziggy,AU0043,0.0,
457,AU,AU02,Survivor Australia: 2017,2.0,5.0,Locky,AU0044,2.0,
458,AU,AU02,Survivor Australia: 2017,2.0,5.0,Michelle,AU0045,0.0,
459,AU,AU02,Survivor Australia: 2017,2.0,5.0,Peter,AU0046,4.0,
460,AU,AU02,Survivor Australia: 2017,2.0,5.0,Tara,AU0047,5.0,
461,AU,AU02,Survivor Australia: 2017,2.0,5.0,Jericho,AU0048,4.0,
462,AU,AU02,Survivor Australia: 2017,2.0,6.0,Sam,AU0030,6.0,
463,AU,AU02,Survivor Australia: 2017,2.0,6.0,Mark,AU0031,7.0,
464,AU,AU02,Survivor Australia: 2017,2.0,6.0,Jacqui,AU0032,1.0,
465,AU,AU02,Survivor Australia: 2017,2.0,6.0,Kent,AU0033,2.0,
466,AU,AU02,Survivor Australia: 2017,2.0,6.0,AK,AU0034,3.0,
467,AU,AU02,Survivor Australia: 2017,2.0,6.0,Ben,AU0035,0.0,
468,AU,AU02,Survivor Australia: 2017,2.0,6.0,Odette,AU0036,0.0,
469,AU,AU02,Survivor Australia: 2017,2.0,6.0,Jarrad,AU0037,0.0,
470,AU,AU02,Survivor Australia: 2017,2.0,6.0,Anneliese,AU0038,2.0,
471,AU,AU02,Survivor Australia: 2017,2.0,6.0,Henry,AU0039,8.0,
472,AU,AU02,Survivor Australia: 2017,2.0,6.0,Tessa,AU0040,1.0,
473,AU,AU02,Survivor Australia: 2017,2.0,6.0,Sarah,AU0041,4.0,
474,AU,AU02,Survivor Australia: 2017,2.0,6.0,Luke,AU0042,1.0,
475,AU,AU02,Survivor Australia: 2017,2.0,6.0,Ziggy,AU0043,0.0,
476,AU,AU02,Survivor Australia: 2017,2.0,6.0,Locky,AU0044,5.0,
477,AU,AU02,Survivor Australia: 2017,2.0,6.0,Michelle,AU0045,0.0,
478,AU,AU02,Survivor Australia: 2017,2.0,6.0,Peter,AU0046,2.0,
479,AU,AU02,Survivor Australia: 2017,2.0,6.0,Tara,AU0047,6.0,
480,AU,AU02,Survivor Australia: 2017,2.0,6.0,Jericho,AU0048,0.0,
481,AU,AU02,Survivor Australia: 2017,2.0,7.0,Mark,AU0031,8.0,
482,AU,AU02,Survivor Australia: 2017,2.0,7.0,Jacqui,AU0032,2.0,
483,AU,AU02,Survivor Australia: 2017,2.0,7.0,Kent,AU0033,2.0,
484,AU,AU02,Survivor Australia: 2017,2.0,7.0,AK,AU0034,1.0,
485,AU,AU02,Survivor Australia: 2017,2.0,7.0,Ben,AU0035,2.0,
486,AU,AU02,Survivor Australia: 2017,2.0,7.0,Odette,AU0036,1.0,
487,AU,AU02,Survivor Australia: 2017,2.0,7.0,Jarrad,AU0037,0.0,
488,AU,AU02,Survivor Australia: 2017,2.0,7.0,Anneliese,AU0038,1.0,
489,AU,AU02,Survivor Australia: 2017,2.0,7.0,Henry,AU0039,7.0,
490,AU,AU02,Survivor Australia: 2017,2.0,7.0,Tessa,AU0040,0.0,
491,AU,AU02,Survivor Australia: 2017,2.0,7.0,Sarah,AU0041,1.0,
492,AU,AU02,Survivor Australia: 2017,2.0,7.0,Luke,AU0042,10.0,
493,AU,AU02,Survivor Australia: 2017,2.0,7.0,Ziggy,AU0043,3.0,
494,AU,AU02,Survivor Australia: 2017,2.0,7.0,Locky,AU0044,2.0,
495,AU,AU02,Survivor Australia: 2017,2.0,7.0,Michelle,AU0045,0.0,
496,AU,AU02,Survivor Australia: 2017,2.0,7.0,Peter,AU0046,0.0,
497,AU,AU02,Survivor Australia: 2017,2.0,7.0,Tara,AU0047,4.0,
498,AU,AU02,Survivor Australia: 2017,2.0,7.0,Jericho,AU0048,0.0,
499,AU,AU02,Survivor Australia: 2017,2.0,8.0,Jacqui,AU0032,1.0,
500,AU,AU02,Survivor Australia: 2017,2.0,8.0,Kent,AU0033,1.0,
501,AU,AU02,Survivor Australia: 2017,2.0,8.0,AK,AU0034,3.0,
502,AU,AU02,Survivor Australia: 2017,2.0,8.0,Ben,AU0035,0.0,
503,AU,AU02,Survivor Australia: 2017,2.0,8.0,Odette,AU0036,0.0,
504,AU,AU02,Survivor Australia: 2017,2.0,8.0,Jarrad,AU0037,0.0,
505,AU,AU02,Survivor Australia: 2017,2.0,8.0,Anneliese,AU0038,5.0,
506,AU,AU02,Survivor Australia: 2017,2.0,8.0,Henry,AU0039,4.0,
507,AU,AU02,Survivor Australia: 2017,2.0,8.0,Tessa,AU0040,0.0,
508,AU,AU02,Survivor Australia: 2017,2.0,8.0,Sarah,AU0041,1.0,
509,AU,AU02,Survivor Australia: 2017,2.0,8.0,Luke,AU0042,7.0,
510,AU,AU02,Survivor Australia: 2017,2.0,8.0,Ziggy,AU0043,3.0,
511,AU,AU02,Survivor Australia: 2017,2.0,8.0,Locky,AU0044,8.0,
512,AU,AU02,Survivor Australia: 2017,2.0,8.0,Michelle,AU0045,2.0,
513,AU,AU02,Survivor Australia: 2017,2.0,8.0,Peter,AU0046,0.0,
514,AU,AU02,Survivor Australia: 2017,2.0,8.0,Tara,AU0047,5.0,
515,AU,AU02,Survivor Australia: 2017,2.0,8.0,Jericho,AU0048,3.0,
516,AU,AU02,Survivor Australia: 2017,2.0,9.0,Kent,AU0033,3.0,
517,AU,AU02,Survivor Australia: 2017,2.0,9.0,AK,AU0034,3.0,
518,AU,AU02,Survivor Australia: 2017,2.0,9.0,Ben,AU0035,1.0,
519,AU,AU02,Survivor Australia: 2017,2.0,9.0,Odette,AU0036,0.0,
520,AU,AU02,Survivor Australia: 2017,2.0,9.0,Jarrad,AU0037,0.0,
521,AU,AU02,Survivor Australia: 2017,2.0,9.0,Anneliese,AU0038,4.0,
522,AU,AU02,Survivor Australia: 2017,2.0,9.0,Henry,AU0039,3.0,
523,AU,AU02,Survivor Australia: 2017,2.0,9.0,Tessa,AU0040,0.0,
524,AU,AU02,Survivor Australia: 2017,2.0,9.0,Sarah,AU0041,1.0,
525,AU,AU02,Survivor Australia: 2017,2.0,9.0,Luke,AU0042,7.0,
526,AU,AU02,Survivor Australia: 2017,2.0,9.0,Ziggy,AU0043,0.0,
527,AU,AU02,Survivor Australia: 2017,2.0,9.0,Locky,AU0044,3.0,
528,AU,AU02,Survivor Australia: 2017,2.0,9.0,Michelle,AU0045,1.0,
529,AU,AU02,Survivor Australia: 2017,2.0,9.0,Peter,AU0046,0.0,
530,AU,AU02,Survivor Australia: 2017,2.0,9.0,Tara,AU0047,7.0,
531,AU,AU02,Survivor Australia: 2017,2.0,9.0,Jericho,AU0048,0.0,
532,AU,AU02,Survivor Australia: 2017,2.0,10.0,Kent,AU0033,8.0,
533,AU,AU02,Survivor Australia: 2017,2.0,10.0,AK,AU0034,2.0,
534,AU,AU02,Survivor Australia: 2017,2.0,10.0,Ben,AU0035,3.0,
535,AU,AU02,Survivor Australia: 2017,2.0,10.0,Odette,AU0036,0.0,
536,AU,AU02,Survivor Australia: 2017,2.0,10.0,Jarrad,AU0037,0.0,
537,AU,AU02,Survivor Australia: 2017,2.0,10.0,Anneliese,AU0038,4.0,
538,AU,AU02,Survivor Australia: 2017,2.0,10.0,Henry,AU0039,6.0,
539,AU,AU02,Survivor Australia: 2017,2.0,10.0,Tessa,AU0040,1.0,
540,AU,AU02,Survivor Australia: 2017,2.0,10.0,Sarah,AU0041,6.0,
541,AU,AU02,Survivor Australia: 2017,2.0,10.0,Luke,AU0042,4.0,
542,AU,AU02,Survivor Australia: 2017,2.0,10.0,Ziggy,AU0043,2.0,
543,AU,AU02,Survivor Australia: 2017,2.0,10.0,Locky,AU0044,0.0,
544,AU,AU02,Survivor Australia: 2017,2.0,10.0,Michelle,AU0045,7.0,
545,AU,AU02,Survivor Australia: 2017,2.0,10.0,Peter,AU0046,0.0,
546,AU,AU02,Survivor Australia: 2017,2.0,10.0,Tara,AU0047,3.0,
547,AU,AU02,Survivor Australia: 2017,2.0,10.0,Jericho,AU0048,1.0,
548,AU,AU02,Survivor Australia: 2017,2.0,11.0,AK,AU0034,4.0,
549,AU,AU02,Survivor Australia: 2017,2.0,11.0,Ben,AU0035,0.0,
550,AU,AU02,Survivor Australia: 2017,2.0,11.0,Odette,AU0036,4.0,
551,AU,AU02,Survivor Australia: 2017,2.0,11.0,Jarrad,AU0037,0.0,
552,AU,AU02,Survivor Australia: 2017,2.0,11.0,Anneliese,AU0038,3.0,
553,AU,AU02,Survivor Australia: 2017,2.0,11.0,Henry,AU0039,6.0,
554,AU,AU02,Survivor Australia: 2017,2.0,11.0,Tessa,AU0040,1.0,
555,AU,AU02,Survivor Australia: 2017,2.0,11.0,Sarah,AU0041,1.0,
556,AU,AU02,Survivor Australia: 2017,2.0,11.0,Luke,AU0042,3.0,
557,AU,AU02,Survivor Australia: 2017,2.0,11.0,Ziggy,AU0043,3.0,
558,AU,AU02,Survivor Australia: 2017,2.0,11.0,Locky,AU0044,0.0,
559,AU,AU02,Survivor Australia: 2017,2.0,11.0,Michelle,AU0045,2.0,
560,AU,AU02,Survivor Australia: 2017,2.0,11.0,Peter,AU0046,0.0,
561,AU,AU02,Survivor Australia: 2017,2.0,11.0,Tara,AU0047,1.0,
562,AU,AU02,Survivor Australia: 2017,2.0,11.0,Jericho,AU0048,2.0,
563,AU,AU02,Survivor Australia: 2017,2.0,12.0,AK,AU0034,14.0,
564,AU,AU02,Survivor Australia: 2017,2.0,12.0,Ben,AU0035,0.0,
565,AU,AU02,Survivor Australia: 2017,2.0,12.0,Odette,AU0036,3.0,
566,AU,AU02,Survivor Australia: 2017,2.0,12.0,Jarrad,AU0037,1.0,
567,AU,AU02,Survivor Australia: 2017,2.0,12.0,Anneliese,AU0038,1.0,
568,AU,AU02,Survivor Australia: 2017,2.0,12.0,Henry,AU0039,0.0,
569,AU,AU02,Survivor Australia: 2017,2.0,12.0,Tessa,AU0040,1.0,
570,AU,AU02,Survivor Australia: 2017,2.0,12.0,Sarah,AU0041,3.0,
571,AU,AU02,Survivor Australia: 2017,2.0,12.0,Luke,AU0042,8.0,
572,AU,AU02,Survivor Australia: 2017,2.0,12.0,Ziggy,AU0043,4.0,
573,AU,AU02,Survivor Australia: 2017,2.0,12.0,Locky,AU0044,4.0,
574,AU,AU02,Survivor Australia: 2017,2.0,12.0,Michelle,AU0045,1.0,
575,AU,AU02,Survivor Australia: 2017,2.0,12.0,Peter,AU0046,3.0,
576,AU,AU02,Survivor Australia: 2017,2.0,12.0,Tara,AU0047,8.0,
577,AU,AU02,Survivor Australia: 2017,2.0,12.0,Jericho,AU0048,2.0,
578,AU,AU02,Survivor Australia: 2017,2.0,13.0,Ben,AU0035,5.0,
579,AU,AU02,Survivor Australia: 2017,2.0,13.0,Odette,AU0036,0.0,
580,AU,AU02,Survivor Australia: 2017,2.0,13.0,Jarrad,AU0037,4.0,
581,AU,AU02,Survivor Australia: 2017,2.0,13.0,Anneliese,AU0038,2.0,
582,AU,AU02,Survivor Australia: 2017,2.0,13.0,Henry,AU0039,7.0,
583,AU,AU02,Survivor Australia: 2017,2.0,13.0,Tessa,AU0040,0.0,
584,AU,AU02,Survivor Australia: 2017,2.0,13.0,Sarah,AU0041,2.0,
585,AU,AU02,Survivor Australia: 2017,2.0,13.0,Luke,AU0042,3.0,
586,AU,AU02,Survivor Australia: 2017,2.0,13.0,Ziggy,AU0043,4.0,
587,AU,AU02,Survivor Australia: 2017,2.0,13.0,Locky,AU0044,3.0,
588,AU,AU02,Survivor Australia: 2017,2.0,13.0,Michelle,AU0045,9.0,
589,AU,AU02,Survivor Australia: 2017,2.0,13.0,Peter,AU0046,1.0,
590,AU,AU02,Survivor Australia: 2017,2.0,13.0,Tara,AU0047,2.0,
591,AU,AU02,Survivor Australia: 2017,2.0,13.0,Jericho,AU0048,0.0,
592,AU,AU02,Survivor Australia: 2017,2.0,14.0,Odette,AU0036,2.0,
593,AU,AU02,Survivor Australia: 2017,2.0,14.0,Jarrad,AU0037,0.0,
594,AU,AU02,Survivor Australia: 2017,2.0,14.0,Anneliese,AU0038,0.0,
595,AU,AU02,Survivor Australia: 2017,2.0,14.0,Henry,AU0039,3.0,
596,AU,AU02,Survivor Australia: 2017,2.0,14.0,Tessa,AU0040,0.0,
597,AU,AU02,Survivor Australia: 2017,2.0,14.0,Sarah,AU0041,10.0,
598,AU,AU02,Survivor Australia: 2017,2.0,14.0,Luke,AU0042,8.0,
599,AU,AU02,Survivor Australia: 2017,2.0,14.0,Ziggy,AU0043,0.0,
600,AU,AU02,Survivor Australia: 2017,2.0,14.0,Locky,AU0044,1.0,
601,AU,AU02,Survivor Australia: 2017,2.0,14.0,Michelle,AU0045,3.0,
602,AU,AU02,Survivor Australia: 2017,2.0,14.0,Peter,AU0046,2.0,
603,AU,AU02,Survivor Australia: 2017,2.0,14.0,Tara,AU0047,3.0,
604,AU,AU02,Survivor Australia: 2017,2.0,14.0,Jericho,AU0048,5.0,
605,AU,AU02,Survivor Australia: 2017,2.0,15.0,Odette,AU0036,6.0,
606,AU,AU02,Survivor Australia: 2017,2.0,15.0,Jarrad,AU0037,3.0,
607,AU,AU02,Survivor Australia: 2017,2.0,15.0,Anneliese,AU0038,0.0,
608,AU,AU02,Survivor Australia: 2017,2.0,15.0,Henry,AU0039,1.0,
609,AU,AU02,Survivor Australia: 2017,2.0,15.0,Tessa,AU0040,0.0,
610,AU,AU02,Survivor Australia: 2017,2.0,15.0,Sarah,AU0041,7.0,
611,AU,AU02,Survivor Australia: 2017,2.0,15.0,Luke,AU0042,7.0,
612,AU,AU02,Survivor Australia: 2017,2.0,15.0,Ziggy,AU0043,0.0,
613,AU,AU02,Survivor Australia: 2017,2.0,15.0,Locky,AU0044,0.0,
614,AU,AU02,Survivor Australia: 2017,2.0,15.0,Michelle,AU0045,0.0,
615,AU,AU02,Survivor Australia: 2017,2.0,15.0,Peter,AU0046,3.0,
616,AU,AU02,Survivor Australia: 2017,2.0,15.0,Tara,AU0047,4.0,
617,AU,AU02,Survivor Australia: 2017,2.0,15.0,Jericho,AU0048,5.0,
618,AU,AU02,Survivor Australia: 2017,2.0,16.0,Jarrad,AU0037,7.0,
619,AU,AU02,Survivor Australia: 2017,2.0,16.0,Anneliese,AU0038,2.0,
620,AU,AU02,Survivor Australia: 2017,2.0,16.0,Henry,AU0039,4.0,
621,AU,AU02,Survivor Australia: 2017,2.0,16.0,Tessa,AU0040,6.0,
622,AU,AU02,Survivor Australia: 2017,2.0,16.0,Sarah,AU0041,5.0,
623,AU,AU02,Survivor Australia: 2017,2.0,16.0,Luke,AU0042,2.0,
624,AU,AU02,Survivor Australia: 2017,2.0,16.0,Ziggy,AU0043,1.0,
625,AU,AU02,Survivor Australia: 2017,2.0,16.0,Locky,AU0044,2.0,
626,AU,AU02,Survivor Australia: 2017,2.0,16.0,Michelle,AU0045,6.0,
627,AU,AU02,Survivor Australia: 2017,2.0,16.0,Peter,AU0046,1.0,
628,AU,AU02,Survivor Australia: 2017,2.0,16.0,Tara,AU0047,1.0,
629,AU,AU02,Survivor Australia: 2017,2.0,16.0,Jericho,AU0048,6.0,
630,AU,AU02,Survivor Australia: 2017,2.0,17.0,Anneliese,AU0038,12.0,
631,AU,AU02,Survivor Australia: 2017,2.0,17.0,Henry,AU0039,10.0,
632,AU,AU02,Survivor Australia: 2017,2.0,17.0,Tessa,AU0040,1.0,
633,AU,AU02,Survivor Australia: 2017,2.0,17.0,Sarah,AU0041,0.0,
634,AU,AU02,Survivor Australia: 2017,2.0,17.0,Luke,AU0042,3.0,
635,AU,AU02,Survivor Australia: 2017,2.0,17.0,Ziggy,AU0043,7.0,
636,AU,AU02,Survivor Australia: 2017,2.0,17.0,Locky,AU0044,6.0,
637,AU,AU02,Survivor Australia: 2017,2.0,17.0,Michelle,AU0045,0.0,
638,AU,AU02,Survivor Australia: 2017,2.0,17.0,Peter,AU0046,2.0,
639,AU,AU02,Survivor Australia: 2017,2.0,17.0,Tara,AU0047,1.0,
